w:\modules\database\MariaDB-10.4\bin\mysqld.exe, Version: 10.4.19-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: (null)
Time		    Id Command	Argument
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:23:30	     9 Query	DELETE FROM `bonus_script` WHERE `char_id` = '4'
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `favorite`, `equip_switch`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `inventory` WHERE `char_id`='4'
		     9 Close stmt	
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `cart_inventory` WHERE `char_id`='4'
		     9 Close stmt	
240718  8:23:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:24:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:25:00	     9 Query	DELETE FROM `bonus_script` WHERE `char_id` = '4'
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `favorite`, `equip_switch`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `inventory` WHERE `char_id`='4'
		     9 Close stmt	
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `cart_inventory` WHERE `char_id`='4'
		     9 Close stmt	
240718  8:25:50	    14 Connect	root@localhost as anonymous on 
		    14 Query	SELECT CONNECTION_ID()
		    14 Query	SET NAMES utf8mb4
		    14 Query	SHOW /*!50002 GLOBAL */ STATUS
		    14 Query	SELECT NOW()
		    14 Query	SHOW VARIABLES
		    14 Query	SHOW TABLES FROM `information_schema`
		    14 Query	SHOW DATABASES
		    14 Query	SHOW OPEN TABLES FROM rathena_re_db WHERE `in_use`!=0
		    14 Query	USE `rathena_re_db`
		    14 Query	SELECT `DEFAULT_COLLATION_NAME` FROM `information_schema`.`SCHEMATA` WHERE `SCHEMA_NAME`='rathena_re_db'
		    14 Query	SHOW TABLE STATUS FROM `rathena_re_db`
		    14 Query	SHOW FUNCTION STATUS WHERE `Db`='rathena_re_db'
		    14 Query	SHOW PROCEDURE STATUS WHERE `Db`='rathena_re_db'
		    14 Query	SHOW TRIGGERS FROM `rathena_re_db`
		    14 Query	SELECT *, EVENT_SCHEMA AS `Db`, EVENT_NAME AS `Name` FROM information_schema.`EVENTS` WHERE `EVENT_SCHEMA`='rathena_re_db'
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:25:54	    14 Query	SELECT * FROM `information_schema`.`COLUMNS` WHERE TABLE_SCHEMA='rathena_re_db' AND TABLE_NAME='char' ORDER BY ORDINAL_POSITION
		    14 Query	SHOW INDEXES FROM `char` FROM `rathena_re_db`
		    14 Query	SELECT * FROM information_schema.REFERENTIAL_CONSTRAINTS WHERE   CONSTRAINT_SCHEMA='rathena_re_db'   AND TABLE_NAME='char'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SELECT * FROM information_schema.KEY_COLUMN_USAGE WHERE   TABLE_SCHEMA='rathena_re_db'   AND TABLE_NAME='char'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SHOW ENGINES
		    14 Query	SHOW COLLATION
		    14 Query	SHOW CREATE TABLE `rathena_re_db`.`char`
		    14 Query	SELECT CONSTRAINT_NAME, CHECK_CLAUSE FROM `information_schema`.`CHECK_CONSTRAINTS` WHERE CONSTRAINT_SCHEMA='rathena_re_db' AND TABLE_NAME='char'
240718  8:25:56	    14 Query	SELECT * FROM `information_schema`.`COLUMNS` WHERE TABLE_SCHEMA='rathena_re_db' AND TABLE_NAME='charlog' ORDER BY ORDINAL_POSITION
		    14 Query	SHOW INDEXES FROM `charlog` FROM `rathena_re_db`
		    14 Query	SELECT * FROM information_schema.REFERENTIAL_CONSTRAINTS WHERE   CONSTRAINT_SCHEMA='rathena_re_db'   AND TABLE_NAME='charlog'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SELECT * FROM information_schema.KEY_COLUMN_USAGE WHERE   TABLE_SCHEMA='rathena_re_db'   AND TABLE_NAME='charlog'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SHOW CREATE TABLE `rathena_re_db`.`charlog`
		    14 Query	SELECT CONSTRAINT_NAME, CHECK_CLAUSE FROM `information_schema`.`CHECK_CONSTRAINTS` WHERE CONSTRAINT_SCHEMA='rathena_re_db' AND TABLE_NAME='charlog'
240718  8:26:05	    14 Query	SELECT * FROM `information_schema`.`COLUMNS` WHERE TABLE_SCHEMA='rathena_re_db' AND TABLE_NAME='char_reg_num' ORDER BY ORDINAL_POSITION
		    14 Query	SHOW INDEXES FROM `char_reg_num` FROM `rathena_re_db`
		    14 Query	SELECT * FROM information_schema.REFERENTIAL_CONSTRAINTS WHERE   CONSTRAINT_SCHEMA='rathena_re_db'   AND TABLE_NAME='char_reg_num'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SELECT * FROM information_schema.KEY_COLUMN_USAGE WHERE   TABLE_SCHEMA='rathena_re_db'   AND TABLE_NAME='char_reg_num'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SHOW CREATE TABLE `rathena_re_db`.`char_reg_num`
		    14 Query	SELECT CONSTRAINT_NAME, CHECK_CLAUSE FROM `information_schema`.`CHECK_CONSTRAINTS` WHERE CONSTRAINT_SCHEMA='rathena_re_db' AND TABLE_NAME='char_reg_num'
240718  8:26:06	    14 Query	SELECT * FROM `information_schema`.`COLUMNS` WHERE TABLE_SCHEMA='rathena_re_db' AND TABLE_NAME='char_reg_str' ORDER BY ORDINAL_POSITION
		    14 Query	SHOW INDEXES FROM `char_reg_str` FROM `rathena_re_db`
		    14 Query	SELECT * FROM information_schema.REFERENTIAL_CONSTRAINTS WHERE   CONSTRAINT_SCHEMA='rathena_re_db'   AND TABLE_NAME='char_reg_str'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SELECT * FROM information_schema.KEY_COLUMN_USAGE WHERE   TABLE_SCHEMA='rathena_re_db'   AND TABLE_NAME='char_reg_str'   AND REFERENCED_TABLE_NAME IS NOT NULL
		    14 Query	SHOW CREATE TABLE `rathena_re_db`.`char_reg_str`
		    14 Query	SELECT CONSTRAINT_NAME, CHECK_CLAUSE FROM `information_schema`.`CHECK_CONSTRAINTS` WHERE CONSTRAINT_SCHEMA='rathena_re_db' AND TABLE_NAME='char_reg_str'
240718  8:26:07	    14 Query	SHOW CREATE TABLE `rathena_re_db`.`char_reg_num`
240718  8:26:15	    14 Query	SHOW CREATE TABLE `rathena_re_db`.`char`
240718  8:26:22	    14 Query	SHOW CREATE TABLE `rathena_re_db`.`charlog`
240718  8:26:26	    14 Query	SELECT * FROM `rathena_re_db`.`charlog` LIMIT 1000
240718  8:26:28	    14 Query	SHOW CREATE TABLE `rathena_re_db`.`char`
		    14 Query	SELECT * FROM `rathena_re_db`.`char` LIMIT 1000
240718  8:26:30	     9 Query	DELETE FROM `bonus_script` WHERE `char_id` = '4'
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `favorite`, `equip_switch`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `inventory` WHERE `char_id`='4'
		     9 Close stmt	
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `cart_inventory` WHERE `char_id`='4'
		     9 Close stmt	
240718  8:26:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:27:07	     9 Query	DELETE FROM `sc_data` where `account_id` = 2000003 and `char_id` = 4
		     9 Query	DELETE FROM `bonus_script` WHERE `char_id` = '4'
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `favorite`, `equip_switch`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `inventory` WHERE `char_id`='4'
		     9 Close stmt	
		     9 Prepare	SELECT `id`, `nameid`, `amount`, `equip`, `identify`, `refine`, `attribute`, `expire_time`, `bound`, `unique_id`, `enchantgrade`, `card0`, `card1`, `card2`, `card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `cart_inventory` WHERE `char_id`='4'
		     9 Close stmt	
		     9 Query	DELETE FROM `skill` WHERE `char_id`='4'
		     9 Query	INSERT INTO `skill`(`char_id`,`id`,`lv`,`flag`) VALUES ('4','1','1','0'),('4','4','10','0'),('4','9','10','0'),('4','28','3','0'),('4','29','1','0'),('4','49','10','0'),('4','51','1','0'),('4','52','1','0'),('4','53','1','0'),('4','66','5','0'),('4','78','1','0'),('4','93','1','0'),('4','114','5','0'),('4','134','10','0'),('4','135','10','0'),('4','136','10','0'),('4','137','1','0'),('4','138','7','0'),('4','265','3','0'),('4','270','5','0'),('4','376','5','0'),('4','423','10','0'),('4','1013','1','0'),('4','2022','5','0'),('4','2034','1','0'),('4','2053','5','0'),('4','2257','10','0'),('4','2307','5','0'),('4','2326','10','0'),('4','2329','10','0'),('4','2338','10','0'),('4','5014','1','0')
		     9 Query	UPDATE `char` SET `online`='0' WHERE `char_id`='4' LIMIT 1
		    10 Query	UPDATE `login` SET `web_auth_token_enabled` = '0' WHERE `account_id` = '2000003'
240718  8:27:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:28:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:29:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:30:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:31:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:32:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:33:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:34:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
